Date,Open,Close,High,Low,Volume
2022-09-29,41,31.9,41,28.05, 22868600 
2022-09-30,31.5,24.8,31.5,24.8, 4157800 
2022-10-03,24.7,26.5,28.8,22.95, 1572100 
2022-10-05,28,25.35,28,25.35, 596400 
2022-10-06,25.8,24.1,25.8,23.3, 297300 
2022-10-07,24,24.8,26.9,23.1, 534500 
2022-10-10,24.8,23.3,24.8,23.3, 210900 
2022-10-11,23.2,21.7,23.3,21.7, 305800 
2022-10-12,21.7,20.45,21.75,19.5, 500100 
2022-10-13,19.9,17.9,20.45,17.9, 297200 
2022-10-14,17.9,18.02,19.86,17.78, 429700 
2022-10-17,18.1,18.06,18.5,17.5, 250000 
2022-10-18,18.6,19.36,20.3,18.3, 397800 
2022-10-19,19.36,18.76,19.8,18.72, 109100 
2022-10-20,18.76,17.98,18.76,17.6, 266200 
2022-10-21,17.98,19.48,20.95,17.98, 382000 
2022-10-24,19.54,18.36,20.65,18.2, 333500 
2022-10-25,18,19.36,20.1,17.7, 200800 
2022-10-26,20,19.66,20.8,19.18, 165700 
2022-10-27,20.5,18.82,20.5,18.7, 203700 
2022-10-28,18.62,18.38,18.62,17.6, 149500 
2022-10-31,18.36,18.14,18.68,18.12, 21000 
2022-11-01,17.84,18.52,19,17.84, 95000 
2022-11-02,18.52,18.52,18.8,18.04, 47100 
2022-11-03,18.52,18.08,18.52,18.06, 80200 
2022-11-04,18.08,20,20.6,18.08, 419900 
2022-11-07,19.54,22.25,23,19.54, 444300 
2022-11-08,22.3,19.22,22.75,18.62, 674200 
2022-11-09,19.22,20.2,20.2,18.92, 300632 
2022-11-10,19.78,19.3,19.78,19.1, 117900 
2022-11-11,20,20.4,20.9,19.9, 210000 
2022-11-14,21,21,21.2,20.4, 188276 
2022-11-15,20.2,20.6,21.8,19.6, 263800 
2022-11-16,20.1,20,20.4,19.48, 92400 
2022-11-17,19.2,19.68,19.7,18, 146400 
2022-11-18,19.72,19.28,19.72,19.18, 118747 
2022-11-21,19.04,19.3,19.7,18.6, 42800 
2022-11-22,19,18.74,19.14,18.7, 138000 
2022-11-23,18.96,18.94,19.34,18.3, 73800 
2022-11-24,18.94,19.5,20.3,18.66, 211900 
2022-11-25,19.42,20,21.4,18.9, 217600 
2022-11-28,20,20.5,20.7,19.1, 111300 
2022-11-29,20.5,19.68,20.5,19.58, 89000 
2022-11-30,19.3,22.4,22.4,19.3, 1003400 
2022-12-01,23.5,22.05,25.75,21.6, 725340 
2022-12-02,22.05,23.75,24.2,21.3, 417658 
2022-12-05,26,27.1,28,24.55, 1718646 
2022-12-06,26.7,28.8,31.7,25.6, 1750526 
2022-12-07,29,29.65,33,28.05, 1786300 
2022-12-08,31,32,32.5,30, 1250894 
2022-12-09,33,30.65,33,30.05, 1007800 
2022-12-12,29.6,28.2,30.05,28, 515400 
2022-12-13,28.2,28.4,29.65,28, 458910 
2022-12-14,28.4,28.5,28.8,27.25, 305500 
2022-12-15,28,29.35,29.45,27.5, 353300 
2022-12-16,29.35,30.65,30.65,27.9, 571100 
2022-12-19,30.65,29.9,32.2,29.35, 473400 
2022-12-20,29.3,27.1,29.3,26.75, 348100 
2022-12-21,27.75,27.3,28.4,26.75, 173600 
2022-12-22,28,28.45,29.8,27.7, 351200 
2022-12-23,27.8,27.55,28,27.05, 220200 
2022-12-28,26.8,27.75,28.9,26.55, 272100 
2022-12-29,27.75,27.5,28.4,27.1, 128229 
2022-12-30,28.4,30.2,30.6,27.1, 404900 
2023-01-03,30.2,29.45,30.2,28.95, 335928 
2023-01-04,28.9,28.6,29.25,28.2, 138900 
2023-01-05,29.05,29.5,31.1,29.05, 438800 
2023-01-06,29.6,28.1,29.6,27.9, 349800 
2023-01-09,28,27.95,28.15,27.35, 152600 
2023-01-10,28.3,28.5,29.5,27.4, 408800 
2023-01-11,28,28.3,28.85,27.65, 213100 
2023-01-12,29.2,27.7,29.2,27.35, 287700 
2023-01-13,27.75,27.55,27.85,26.7, 427200 
2023-01-16,27.5,27.45,27.55,26.55, 348500 
2023-01-17,27.5,27.6,27.95,26.6, 142600 
2023-01-18,27.05,27.1,27.7,26.7, 174400 
2023-01-19,26.75,27.15,27.3,25.9, 63400 
2023-01-20,26.7,27,27.2,26.7, 21600 
2023-01-26,27.55,28.1,28.95,26.95, 281567 
2023-01-27,28.45,27.9,28.5,27.4, 131800 
2023-01-30,28,27.75,30,27.05, 454300 
2023-01-31,27.75,27.8,28.25,27.5, 111200 
2023-02-01,28,29.15,29.45,28, 422600 
2023-02-02,29.25,28.5,29.25,27.65, 273986 
2023-02-03,28.45,28.15,28.45,27.75, 84200 
2023-02-06,27.65,26.8,27.65,26.4, 216700 
2023-02-07,26.55,27.15,27.3,26.55, 48700 
2023-02-08,27.2,26.85,27.2,26.5, 103422 
2023-02-09,26.75,28,28.45,26.75, 248800 
2023-02-10,27.9,26.5,28,26.4, 242850 
2023-02-13,26,25.6,26.25,25, 497000 
2023-02-14,25.6,26.1,26.35,25.2, 192500 
2023-02-15,26.7,26.8,26.9,25.9, 396100 
2023-02-16,26.8,27.3,28.3,26.8, 165900 
2023-02-17,26.45,27.3,27.3,26.45, 57200 
2023-02-20,26.5,27.45,27.5,26.45, 208200 
2023-02-21,26.75,27.15,27.4,26.7, 173100 
2023-02-22,26.9,27,27.1,26.6, 114100 
2023-02-23,26.9,27.45,27.75,26.6, 216600 
2023-02-24,27.15,27.5,27.55,27.15, 101400 
2023-02-27,27.5,28.2,28.6,27.05, 400300 
2023-02-28,28,29.05,29.05,27.25, 309871 
2023-03-01,29.1,29.55,30.15,28.65, 342600 
2023-03-02,29.5,28.95,30.4,28.95, 888550 
2023-03-03,28.95,30.7,30.85,28.95, 1063866 
2023-03-06,30.85,30,31.45,29.65, 285600 
2023-03-07,29.8,29.95,30.8,29.25, 114400 
2023-03-08,29.3,28.5,29.7,28.05, 244100 
2023-03-09,29.5,27.7,29.55,27.7, 206200 
2023-03-10,27,26.7,27.5,26, 173000 
