Date,Open,High,Low,Close,Volume
2025-07-10,180.0,233.98,171.89,191.56,83972
2025-07-11,184.0,237.9,178.1,203.04,76794
2025-07-14,195.0,197.9,177.0,177.66,54090
2025-07-15,172.2,184.5,172.19,172.69,43305
2025-07-16,166.66,175.89,161.22,161.58,45222
2025-07-17,161.85,168.8,157.01,163.65,36291
2025-07-18,166.01,177.0,166.01,172.19,45420
2025-07-21,170.0,175.14,166.6,172.2,31847
2025-07-22,170.0,180.05,170.0,171.58,30907
2025-07-23,169.26,171.56,164.12,165.01,26620
2025-07-24,165.0,173.52,164.6,169.03,23935
2025-07-25,168.01,168.99,164.15,165.26,18925
2025-07-28,165.89,178.33,164.9,175.49,31494
2025-07-29,173.0,177.0,171.36,175.47,23250
2025-07-30,174.77,175.94,169.52,173.79,17917
2025-07-31,174.01,184.35,173.43,175.37,32123
2025-08-01,172.53,176.88,170.01,172.09,17367
2025-08-04,170.52,176.7,170.02,172.38,12616
2025-08-05,173.51,178.0,171.6,175.87,17545
2025-08-06,175.0,188.88,174.1,184.63,29990
2025-08-07,182.79,187.99,181.23,182.26,22193
2025-08-08,181.92,182.0,175.36,175.47,18961
2025-08-11,175.52,178.97,175.18,177.21,14564
2025-08-12,176.0,181.0,173.23,178.35,19276
2025-08-13,176.69,182.7,176.69,179.63,20225
2025-08-14,180.0,182.5,174.51,177.68,21178
2025-08-15,175.6,203.83,175.6,198.71,39077
2025-08-18,204.02,226.6,201.8,214.84,42380
2025-08-19,211.31,215.22,207.64,208.23,23388
2025-08-20,205.31,213.3,201.88,208.0,16685
2025-08-21,207.0,210.0,196.66,206.3,25401
2025-08-22,206.6,219.99,206.6,212.76,21397
2025-08-25,210.0,220.0,209.0,218.34,20344
2025-08-26,207.1,207.5,198.21,199.23,24507
2025-08-27,199.8,203.5,193.0,194.22,16507
2025-08-28,194.25,197.87,191.55,197.87,12513
2025-08-29,195.6,210.37,193.6,205.92,20084
2025-09-01,204.72,209.0,199.69,200.2,13010
2025-09-02,199.08,201.77,187.6,188.9,13769
2025-09-03,189.92,191.0,185.9,186.5,7468
2025-09-04,186.55,188.5,175.0,179.79,10729
2025-09-05,179.0,182.53,177.32,181.63,8794
2025-09-08,182.01,183.38,179.5,182.8,6711
2025-09-09,181.85,182.0,177.18,179.2,5849
2025-09-10,178.5,185.0,178.11,181.0,10239
2025-09-11,179.19,205.3,178.01,200.06,25957
2025-09-12,193.0,194.5,188.24,188.77,17012
2025-09-15,187.5,188.0,183.68,184.91,10952
2025-09-16,184.75,186.37,184.0,186.1,6571
2025-09-17,186.0,197.87,185.04,193.88,16024
2025-09-18,190.05,195.0,187.0,189.4,15792
2025-09-19,189.55,215.46,189.55,212.4,29507
2025-09-22,206.0,206.37,197.27,199.9,21346
2025-09-23,202.0,208.03,198.34,204.75,17562
2025-09-24,203.0,211.6,199.0,205.6,17743
2025-09-25,202.16,211.96,202.13,207.7,14026
2025-09-26,205.78,217.0,205.61,209.16,15675
2025-09-29,208.99,211.85,203.33,203.43,13607
2025-09-30,203.0,206.97,200.08,200.89,12593
2025-10-09,200.8,206.96,200.8,202.38,9785
2025-10-10,201.0,201.3,195.01,195.44,10507
2025-10-13,188.98,196.92,187.81,195.75,8342
2025-10-14,196.06,197.28,186.28,187.03,8430
2025-10-15,187.13,189.61,184.64,189.56,5304
2025-10-16,189.5,189.52,184.0,185.28,5722
2025-10-17,185.89,187.67,179.67,179.67,7963
2025-10-20,179.7,182.58,179.1,180.3,4760
2025-10-21,180.31,183.57,179.22,183.3,5022
2025-10-22,182.0,191.87,181.4,186.99,8580
2025-10-23,185.02,189.3,183.0,189.1,6552
2025-10-24,188.55,199.88,187.2,193.5,10605
2025-10-27,194.0,205.13,192.28,200.89,13169
2025-10-28,199.0,205.0,195.88,200.6,11198
2025-10-29,202.6,206.66,195.01,196.84,14351
2025-10-30,194.0,194.42,189.01,190.98,10005
2025-10-31,191.03,196.0,189.11,189.9,7197
2025-11-03,189.23,189.89,185.06,189.01,5975
2025-11-04,188.61,189.78,186.02,187.85,5219
2025-11-05,185.43,189.17,185.08,187.96,3923
2025-11-06,188.0,191.4,187.01,188.08,4913
2025-11-07,187.21,187.65,185.33,185.47,4011
2025-11-10,185.5,190.4,185.33,189.0,6665
2025-11-11,188.98,190.0,183.21,183.95,6459
2025-11-12,183.02,185.16,181.5,185.0,3899
2025-11-13,184.13,185.54,184.13,185.06,3124
